combination_id,filename,biodiversity,world_heritage,landscape_level,listed_buffer_m,building_buffer_m,zone_1_baseline_gw,zone_2_baseline_gw,zone_3_baseline_gw,zone_4_baseline_gw,zone_5_baseline_gw,zone_6_baseline_gw,zone_7_baseline_gw,zone_8_baseline_gw,zone_9_baseline_gw,zone_10_baseline_gw,zone_11_baseline_gw,zone_12_baseline_gw,zone_13_baseline_gw,zone_14_baseline_gw,zone_15_baseline_gw,zone_16_baseline_gw,zone_17_baseline_gw,zone_18_baseline_gw,zone_19_baseline_gw,zone_20_baseline_gw,zone_21_baseline_gw,zone_22_baseline_gw,zone_23_baseline_gw,zone_24_baseline_gw,zone_25_baseline_gw,zone_26_baseline_gw,zone_27_baseline_gw,zone_1_reduction_biodiversity_gw,zone_2_reduction_biodiversity_gw,zone_3_reduction_biodiversity_gw,zone_4_reduction_biodiversity_gw,zone_5_reduction_biodiversity_gw,zone_6_reduction_biodiversity_gw,zone_7_reduction_biodiversity_gw,zone_8_reduction_biodiversity_gw,zone_9_reduction_biodiversity_gw,zone_10_reduction_biodiversity_gw,zone_11_reduction_biodiversity_gw,zone_12_reduction_biodiversity_gw,zone_13_reduction_biodiversity_gw,zone_14_reduction_biodiversity_gw,zone_15_reduction_biodiversity_gw,zone_16_reduction_biodiversity_gw,zone_17_reduction_biodiversity_gw,zone_18_reduction_biodiversity_gw,zone_19_reduction_biodiversity_gw,zone_20_reduction_biodiversity_gw,zone_21_reduction_biodiversity_gw,zone_22_reduction_biodiversity_gw,zone_23_reduction_biodiversity_gw,zone_24_reduction_biodiversity_gw,zone_25_reduction_biodiversity_gw,zone_26_reduction_biodiversity_gw,zone_27_reduction_biodiversity_gw,zone_1_reduction_world_heritage_gw,zone_2_reduction_world_heritage_gw,zone_3_reduction_world_heritage_gw,zone_4_reduction_world_heritage_gw,zone_5_reduction_world_heritage_gw,zone_6_reduction_world_heritage_gw,zone_7_reduction_world_heritage_gw,zone_8_reduction_world_heritage_gw,zone_9_reduction_world_heritage_gw,zone_10_reduction_world_heritage_gw,zone_11_reduction_world_heritage_gw,zone_12_reduction_world_heritage_gw,zone_13_reduction_world_heritage_gw,zone_14_reduction_world_heritage_gw,zone_15_reduction_world_heritage_gw,zone_16_reduction_world_heritage_gw,zone_17_reduction_world_heritage_gw,zone_18_reduction_world_heritage_gw,zone_19_reduction_world_heritage_gw,zone_20_reduction_world_heritage_gw,zone_21_reduction_world_heritage_gw,zone_22_reduction_world_heritage_gw,zone_23_reduction_world_heritage_gw,zone_24_reduction_world_heritage_gw,zone_25_reduction_world_heritage_gw,zone_26_reduction_world_heritage_gw,zone_27_reduction_world_heritage_gw,zone_1_reduction_landscape_gw,zone_2_reduction_landscape_gw,zone_3_reduction_landscape_gw,zone_4_reduction_landscape_gw,zone_5_reduction_landscape_gw,zone_6_reduction_landscape_gw,zone_7_reduction_landscape_gw,zone_8_reduction_landscape_gw,zone_9_reduction_landscape_gw,zone_10_reduction_landscape_gw,zone_11_reduction_landscape_gw,zone_12_reduction_landscape_gw,zone_13_reduction_landscape_gw,zone_14_reduction_landscape_gw,zone_15_reduction_landscape_gw,zone_16_reduction_landscape_gw,zone_17_reduction_landscape_gw,zone_18_reduction_landscape_gw,zone_19_reduction_landscape_gw,zone_20_reduction_landscape_gw,zone_21_reduction_landscape_gw,zone_22_reduction_landscape_gw,zone_23_reduction_landscape_gw,zone_24_reduction_landscape_gw,zone_25_reduction_landscape_gw,zone_26_reduction_landscape_gw,zone_27_reduction_landscape_gw,zone_1_reduction_listed_gw,zone_2_reduction_listed_gw,zone_3_reduction_listed_gw,zone_4_reduction_listed_gw,zone_5_reduction_listed_gw,zone_6_reduction_listed_gw,zone_7_reduction_listed_gw,zone_8_reduction_listed_gw,zone_9_reduction_listed_gw,zone_10_reduction_listed_gw,zone_11_reduction_listed_gw,zone_12_reduction_listed_gw,zone_13_reduction_listed_gw,zone_14_reduction_listed_gw,zone_15_reduction_listed_gw,zone_16_reduction_listed_gw,zone_17_reduction_listed_gw,zone_18_reduction_listed_gw,zone_19_reduction_listed_gw,zone_20_reduction_listed_gw,zone_21_reduction_listed_gw,zone_22_reduction_listed_gw,zone_23_reduction_listed_gw,zone_24_reduction_listed_gw,zone_25_reduction_listed_gw,zone_26_reduction_listed_gw,zone_27_reduction_listed_gw,zone_1_reduction_building_gw,zone_2_reduction_building_gw,zone_3_reduction_building_gw,zone_4_reduction_building_gw,zone_5_reduction_building_gw,zone_6_reduction_building_gw,zone_7_reduction_building_gw,zone_8_reduction_building_gw,zone_9_reduction_building_gw,zone_10_reduction_building_gw,zone_11_reduction_building_gw,zone_12_reduction_building_gw,zone_13_reduction_building_gw,zone_14_reduction_building_gw,zone_15_reduction_building_gw,zone_16_reduction_building_gw,zone_17_reduction_building_gw,zone_18_reduction_building_gw,zone_19_reduction_building_gw,zone_20_reduction_building_gw,zone_21_reduction_building_gw,zone_22_reduction_building_gw,zone_23_reduction_building_gw,zone_24_reduction_building_gw,zone_25_reduction_building_gw,zone_26_reduction_building_gw,zone_27_reduction_building_gw,zone_1_reduction_parcel_filter_gw,zone_1_final_gw,zone_2_reduction_parcel_filter_gw,zone_2_final_gw,zone_3_reduction_parcel_filter_gw,zone_3_final_gw,zone_4_reduction_parcel_filter_gw,zone_4_final_gw,zone_5_reduction_parcel_filter_gw,zone_5_final_gw,zone_6_reduction_parcel_filter_gw,zone_6_final_gw,zone_7_reduction_parcel_filter_gw,zone_7_final_gw,zone_8_reduction_parcel_filter_gw,zone_8_final_gw,zone_9_reduction_parcel_filter_gw,zone_9_final_gw,zone_10_reduction_parcel_filter_gw,zone_10_final_gw,zone_11_reduction_parcel_filter_gw,zone_11_final_gw,zone_12_reduction_parcel_filter_gw,zone_12_final_gw,zone_13_reduction_parcel_filter_gw,zone_13_final_gw,zone_14_reduction_parcel_filter_gw,zone_14_final_gw,zone_15_reduction_parcel_filter_gw,zone_15_final_gw,zone_16_reduction_parcel_filter_gw,zone_16_final_gw,zone_17_reduction_parcel_filter_gw,zone_17_final_gw,zone_18_reduction_parcel_filter_gw,zone_18_final_gw,zone_19_reduction_parcel_filter_gw,zone_19_final_gw,zone_20_reduction_parcel_filter_gw,zone_20_final_gw,zone_21_reduction_parcel_filter_gw,zone_21_final_gw,zone_22_reduction_parcel_filter_gw,zone_22_final_gw,zone_23_reduction_parcel_filter_gw,zone_23_final_gw,zone_24_reduction_parcel_filter_gw,zone_24_final_gw,zone_25_reduction_parcel_filter_gw,zone_25_final_gw,zone_26_reduction_parcel_filter_gw,zone_26_final_gw,zone_27_reduction_parcel_filter_gw,zone_27_final_gw
127,bio1_whs0_land1_list1000_bld750,True,False,1,1000,750,203.2,5.5,55.4,16.9,81.5,20.8,18.1,14.2,9.9,45.4,47.0,42.2,44.7,32.5,82.7,62.3,19.8,179.8,4.1,5.9,18.3,23.8,0.0,22.7,22.4,40.2,22.7,95.7,1.2,17.0,4.7,41.7,4.3,8.5,7.0,2.1,15.7,6.6,10.7,26.3,10.2,30.0,16.2,3.6,29.7,2.1,1.4,4.9,4.7,0.0,9.0,1.8,11.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.1,0.2,0.1,1.2,0.2,0.1,0.1,0.6,1.3,2.0,2.4,2.7,2.7,8.4,10.5,2.9,47.1,0.5,0.6,2.6,6.9,0.0,6.3,7.8,10.5,4.8,79.0,4.2,27.4,8.2,26.3,10.8,6.3,4.0,6.5,23.0,30.1,23.7,15.2,16.5,43.4,34.9,13.2,100.6,1.5,3.9,9.7,12.0,0.0,7.4,12.6,18.5,11.3,0.3,27.1,0.0,0.0,0.3,10.7,0.0,4.0,0.1,12.2,0.1,5.5,0.1,3.1,0.1,3.0,0.0,0.7,0.1,5.3,0.1,8.2,0.1,5.3,0.0,0.6,0.1,3.1,0.0,0.8,0.0,0.7,0.0,0.1,0.1,2.2,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.7
128,bio1_whs0_land1_list1000_bld1000,True,False,1,1000,1000,203.2,5.5,55.4,16.9,81.5,20.8,18.1,14.2,9.9,45.4,47.0,42.2,44.7,32.5,82.7,62.3,19.8,179.8,4.1,5.9,18.3,23.8,0.0,22.7,22.4,40.2,22.7,95.7,1.2,17.0,4.7,41.7,4.3,8.5,7.0,2.1,15.7,6.6,10.7,26.3,10.2,30.0,16.2,3.6,29.7,2.1,1.4,4.9,4.7,0.0,9.0,1.8,11.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.1,0.2,0.1,1.2,0.2,0.1,0.1,0.6,1.3,2.0,2.4,2.7,2.7,8.4,10.5,2.9,47.1,0.5,0.6,2.6,6.9,0.0,6.3,7.8,10.5,4.8,89.4,4.2,31.9,9.8,30.7,12.9,7.6,4.9,6.8,25.3,33.6,26.0,15.5,18.0,44.0,35.4,13.3,101.8,1.5,3.9,10.2,12.2,0.0,7.4,12.8,18.7,11.7,0.1,16.9,0.0,0.0,0.2,6.2,0.0,2.4,0.1,7.8,0.1,3.4,0.0,1.9,0.0,2.0,0.0,0.4,0.1,3.0,0.1,4.7,0.1,3.0,0.0,0.3,0.0,1.6,0.0,0.3,0.0,0.2,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
129,bio1_whs0_land1_list1000_bld1250,True,False,1,1000,1250,203.2,5.5,55.4,16.9,81.5,20.8,18.1,14.2,9.9,45.4,47.0,42.2,44.7,32.5,82.7,62.3,19.8,179.8,4.1,5.9,18.3,23.8,0.0,22.7,22.4,40.2,22.7,95.7,1.2,17.0,4.7,41.7,4.3,8.5,7.0,2.1,15.7,6.6,10.7,26.3,10.2,30.0,16.2,3.6,29.7,2.1,1.4,4.9,4.7,0.0,9.0,1.8,11.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.1,0.2,0.1,1.2,0.2,0.1,0.1,0.6,1.3,2.0,2.4,2.7,2.7,8.4,10.5,2.9,47.1,0.5,0.6,2.6,6.9,0.0,6.3,7.8,10.5,4.8,98.0,4.2,35.4,11.2,34.6,14.7,8.6,6.0,7.0,27.0,36.4,27.8,15.6,19.0,44.2,35.6,13.3,102.5,1.5,3.9,10.5,12.2,0.0,7.4,12.8,18.8,11.9,0.1,8.4,0.0,0.0,0.1,2.8,0.0,0.9,0.0,3.9,0.0,1.6,0.0,0.8,0.0,1.0,0.0,0.2,0.0,1.3,0.0,2.0,0.0,1.2,0.0,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
130,bio1_whs0_land1_list1500_bld250,True,False,1,1500,250,203.2,5.5,55.4,16.9,81.5,20.8,18.1,14.2,9.9,45.4,47.0,42.2,44.7,32.5,82.7,62.3,19.8,179.8,4.1,5.9,18.3,23.8,0.0,22.7,22.4,40.2,22.7,95.7,1.2,17.0,4.7,41.7,4.3,8.5,7.0,2.1,15.7,6.6,10.7,26.3,10.2,30.0,16.2,3.6,29.7,2.1,1.4,4.9,4.7,0.0,9.0,1.8,11.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.3,0.5,0.2,3.1,0.5,0.2,0.4,1.5,3.4,4.9,5.6,5.9,5.5,18.9,21.6,5.8,89.9,0.9,1.3,5.0,12.8,0.0,10.4,14.5,19.1,8.9,30.9,2.3,10.0,2.2,8.2,3.5,1.8,1.3,2.8,7.1,8.6,7.5,6.1,5.8,19.7,13.6,4.2,36.7,0.8,2.1,3.8,3.4,0.0,2.5,3.6,5.2,4.4,1.0,72.9,0.1,1.7,0.5,27.4,0.1,9.8,0.4,28.1,0.2,12.4,0.1,7.4,0.2,5.3,0.2,3.4,0.5,18.8,0.5,26.4,0.4,18.0,0.3,6.2,0.3,10.7,0.6,13.5,0.5,10.4,0.2,6.0,1.5,21.9,0.0,0.3,0.1,1.0,0.2,4.4,0.2,2.7,0.0,0.0,0.1,0.7,0.2,2.3,0.3,4.6,0.3,3.3
131,bio1_whs0_land1_list1500_bld500,True,False,1,1500,500,203.2,5.5,55.4,16.9,81.5,20.8,18.1,14.2,9.9,45.4,47.0,42.2,44.7,32.5,82.7,62.3,19.8,179.8,4.1,5.9,18.3,23.8,0.0,22.7,22.4,40.2,22.7,95.7,1.2,17.0,4.7,41.7,4.3,8.5,7.0,2.1,15.7,6.6,10.7,26.3,10.2,30.0,16.2,3.6,29.7,2.1,1.4,4.9,4.7,0.0,9.0,1.8,11.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.3,0.5,0.2,3.1,0.5,0.2,0.4,1.5,3.4,4.9,5.6,5.9,5.5,18.9,21.6,5.8,89.9,0.9,1.3,5.0,12.8,0.0,10.4,14.5,19.1,8.9,55.6,3.8,18.2,4.9,16.6,6.8,3.9,2.4,4.8,15.3,19.0,15.2,10.4,10.4,29.7,21.2,8.7,52.8,1.0,3.1,6.1,5.4,0.0,3.2,5.3,8.5,6.5,0.6,48.6,0.0,0.2,0.4,19.3,0.1,7.2,0.2,19.9,0.1,9.2,0.1,5.4,0.1,4.2,0.1,1.5,0.2,10.8,0.3,16.2,0.2,10.6,0.1,2.1,0.1,6.2,0.2,3.9,0.2,3.1,0.1,1.6,0.3,7.0,0.0,0.1,0.0,0.1,0.1,2.3,0.0,0.9,0.0,0.0,0.0,0.1,0.0,0.7,0.1,1.5,0.0,1.5
132,bio1_whs0_land1_list1500_bld750,True,False,1,1500,750,203.2,5.5,55.4,16.9,81.5,20.8,18.1,14.2,9.9,45.4,47.0,42.2,44.7,32.5,82.7,62.3,19.8,179.8,4.1,5.9,18.3,23.8,0.0,22.7,22.4,40.2,22.7,95.7,1.2,17.0,4.7,41.7,4.3,8.5,7.0,2.1,15.7,6.6,10.7,26.3,10.2,30.0,16.2,3.6,29.7,2.1,1.4,4.9,4.7,0.0,9.0,1.8,11.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.3,0.5,0.2,3.1,0.5,0.2,0.4,1.5,3.4,4.9,5.6,5.9,5.5,18.9,21.6,5.8,89.9,0.9,1.3,5.0,12.8,0.0,10.4,14.5,19.1,8.9,77.4,4.0,27.1,8.1,24.5,10.5,6.2,3.8,5.6,21.1,27.4,20.6,12.0,13.8,32.9,23.8,10.3,57.9,1.0,3.2,7.3,6.1,0.0,3.3,6.0,9.9,7.3,0.3,27.1,0.0,0.0,0.3,10.6,0.0,4.0,0.1,12.1,0.1,5.5,0.1,3.1,0.1,2.9,0.0,0.7,0.1,5.2,0.1,8.0,0.1,5.2,0.0,0.5,0.0,2.9,0.0,0.8,0.0,0.7,0.0,0.1,0.1,2.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.7
133,bio1_whs0_land1_list1500_bld1000,True,False,1,1500,1000,203.2,5.5,55.4,16.9,81.5,20.8,18.1,14.2,9.9,45.4,47.0,42.2,44.7,32.5,82.7,62.3,19.8,179.8,4.1,5.9,18.3,23.8,0.0,22.7,22.4,40.2,22.7,95.7,1.2,17.0,4.7,41.7,4.3,8.5,7.0,2.1,15.7,6.6,10.7,26.3,10.2,30.0,16.2,3.6,29.7,2.1,1.4,4.9,4.7,0.0,9.0,1.8,11.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.3,0.5,0.2,3.1,0.5,0.2,0.4,1.5,3.4,4.9,5.6,5.9,5.5,18.9,21.6,5.8,89.9,0.9,1.3,5.0,12.8,0.0,10.4,14.5,19.1,8.9,87.8,4.1,31.6,9.7,28.9,12.6,7.5,4.7,5.9,23.3,30.8,22.9,12.3,15.2,33.5,24.2,10.4,59.1,1.1,3.2,7.8,6.3,0.0,3.3,6.1,10.1,7.6,0.1,16.9,0.0,0.0,0.2,6.2,0.0,2.3,0.1,7.7,0.1,3.4,0.0,1.9,0.0,2.0,0.0,0.4,0.1,3.0,0.1,4.7,0.0,3.0,0.0,0.2,0.0,1.5,0.0,0.3,0.0,0.2,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
134,bio1_whs0_land1_list1500_bld1250,True,False,1,1500,1250,203.2,5.5,55.4,16.9,81.5,20.8,18.1,14.2,9.9,45.4,47.0,42.2,44.7,32.5,82.7,62.3,19.8,179.8,4.1,5.9,18.3,23.8,0.0,22.7,22.4,40.2,22.7,95.7,1.2,17.0,4.7,41.7,4.3,8.5,7.0,2.1,15.7,6.6,10.7,26.3,10.2,30.0,16.2,3.6,29.7,2.1,1.4,4.9,4.7,0.0,9.0,1.8,11.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.3,0.5,0.2,3.1,0.5,0.2,0.4,1.5,3.4,4.9,5.6,5.9,5.5,18.9,21.6,5.8,89.9,0.9,1.3,5.0,12.8,0.0,10.4,14.5,19.1,8.9,96.4,4.1,35.1,11.1,32.8,14.4,8.5,5.8,6.2,25.0,33.5,24.6,12.4,16.2,33.7,24.4,10.4,59.7,1.1,3.2,8.1,6.3,0.0,3.3,6.1,10.1,7.9,0.1,8.4,0.0,0.0,0.1,2.8,0.0,0.9,0.0,3.9,0.0,1.6,0.0,0.8,0.0,1.0,0.0,0.2,0.0,1.3,0.0,2.0,0.0,1.2,0.0,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
135,bio1_whs0_land2_list500_bld250,True,False,2,500,250,203.2,5.5,55.4,16.9,81.5,20.8,18.1,14.2,9.9,45.4,47.0,42.2,44.7,32.5,82.7,62.3,19.8,179.8,4.1,5.9,18.3,23.8,0.0,22.7,22.4,40.2,22.7,95.7,1.2,17.0,4.7,41.7,4.3,8.5,7.0,2.1,15.7,6.6,10.7,26.3,10.2,30.0,16.2,3.6,29.7,2.1,1.4,4.9,4.7,0.0,9.0,1.8,11.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,7.4,2.8,0.0,3.4,0.0,0.0,0.3,7.9,0.8,14.4,8.8,5.6,0.0,3.5,0.2,1.4,4.6,0.0,0.0,0.0,3.3,3.6,3.6,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.2,0.3,0.4,0.5,0.3,1.3,1.6,0.5,8.4,0.1,0.1,0.5,1.3,0.0,1.5,1.4,1.9,1.0,31.2,2.4,10.2,2.2,8.8,3.1,1.9,0.7,3.5,8.3,10.4,8.4,9.0,4.4,28.1,23.9,7.5,96.1,1.3,2.1,5.7,11.1,0.0,9.3,10.8,14.7,9.0,1.1,69.2,0.1,1.8,0.5,27.7,0.1,10.0,0.5,22.9,0.2,10.5,0.2,7.5,0.1,2.9,0.2,4.0,0.5,20.6,0.6,28.8,0.4,14.4,0.4,7.7,0.2,3.1,0.8,13.8,0.7,14.2,0.2,8.0,3.0,39.0,0.0,0.3,0.1,0.8,0.3,2.3,0.4,6.4,0.0,0.0,0.3,2.6,0.4,4.7,0.7,8.5,0.5,2.8
136,bio1_whs0_land2_list500_bld500,True,False,2,500,500,203.2,5.5,55.4,16.9,81.5,20.8,18.1,14.2,9.9,45.4,47.0,42.2,44.7,32.5,82.7,62.3,19.8,179.8,4.1,5.9,18.3,23.8,0.0,22.7,22.4,40.2,22.7,95.7,1.2,17.0,4.7,41.7,4.3,8.5,7.0,2.1,15.7,6.6,10.7,26.3,10.2,30.0,16.2,3.6,29.7,2.1,1.4,4.9,4.7,0.0,9.0,1.8,11.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,7.4,2.8,0.0,3.4,0.0,0.0,0.3,7.9,0.8,14.4,8.8,5.6,0.0,3.5,0.2,1.4,4.6,0.0,0.0,0.0,3.3,3.6,3.6,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.2,0.3,0.4,0.5,0.3,1.3,1.6,0.5,8.4,0.1,0.1,0.5,1.3,0.0,1.5,1.4,1.9,1.0,55.6,4.0,18.5,4.9,17.2,6.0,4.0,1.5,6.0,17.8,22.6,16.1,14.9,6.8,40.1,35.6,13.8,129.9,1.7,2.9,7.9,16.1,0.0,12.0,14.9,21.6,12.1,0.6,45.3,0.0,0.3,0.4,19.5,0.1,7.2,0.2,14.8,0.1,7.7,0.1,5.4,0.0,2.2,0.1,1.6,0.3,11.4,0.4,16.9,0.2,6.9,0.1,2.1,0.0,0.8,0.2,2.3,0.2,3.0,0.1,1.8,0.5,7.8,0.0,0.0,0.0,0.1,0.0,0.4,0.1,1.6,0.0,0.0,0.0,0.3,0.1,0.9,0.1,2.0,0.1,0.2
137,bio1_whs0_land2_list500_bld750,True,False,2,500,750,203.2,5.5,55.4,16.9,81.5,20.8,18.1,14.2,9.9,45.4,47.0,42.2,44.7,32.5,82.7,62.3,19.8,179.8,4.1,5.9,18.3,23.8,0.0,22.7,22.4,40.2,22.7,95.7,1.2,17.0,4.7,41.7,4.3,8.5,7.0,2.1,15.7,6.6,10.7,26.3,10.2,30.0,16.2,3.6,29.7,2.1,1.4,4.9,4.7,0.0,9.0,1.8,11.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,7.4,2.8,0.0,3.4,0.0,0.0,0.3,7.9,0.8,14.4,8.8,5.6,0.0,3.5,0.2,1.4,4.6,0.0,0.0,0.0,3.3,3.6,3.6,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.2,0.3,0.4,0.5,0.3,1.3,1.6,0.5,8.4,0.1,0.1,0.5,1.3,0.0,1.5,1.4,1.9,1.0,76.1,4.3,27.5,8.2,23.6,9.2,6.3,2.3,7.0,24.1,31.6,20.0,16.6,7.5,42.4,38.5,15.6,136.4,1.7,3.0,8.3,17.6,0.0,12.2,15.9,23.6,12.3,0.3,25.1,0.0,0.0,0.3,10.7,0.0,4.0,0.1,8.5,0.1,4.6,0.1,3.1,0.0,1.4,0.0,0.7,0.1,5.3,0.1,8.2,0.1,3.1,0.0,0.5,0.0,0.2,0.0,0.3,0.0,0.3,0.0,0.1,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
