combination_id,filename,biodiversity,world_heritage,landscape_level,listed_buffer_m,building_buffer_m,zone_1_baseline_gw,zone_2_baseline_gw,zone_3_baseline_gw,zone_4_baseline_gw,zone_5_baseline_gw,zone_6_baseline_gw,zone_7_baseline_gw,zone_8_baseline_gw,zone_9_baseline_gw,zone_10_baseline_gw,zone_11_baseline_gw,zone_12_baseline_gw,zone_13_baseline_gw,zone_14_baseline_gw,zone_15_baseline_gw,zone_16_baseline_gw,zone_17_baseline_gw,zone_18_baseline_gw,zone_19_baseline_gw,zone_20_baseline_gw,zone_21_baseline_gw,zone_22_baseline_gw,zone_23_baseline_gw,zone_24_baseline_gw,zone_25_baseline_gw,zone_26_baseline_gw,zone_27_baseline_gw,zone_1_reduction_biodiversity_gw,zone_2_reduction_biodiversity_gw,zone_3_reduction_biodiversity_gw,zone_4_reduction_biodiversity_gw,zone_5_reduction_biodiversity_gw,zone_6_reduction_biodiversity_gw,zone_7_reduction_biodiversity_gw,zone_8_reduction_biodiversity_gw,zone_9_reduction_biodiversity_gw,zone_10_reduction_biodiversity_gw,zone_11_reduction_biodiversity_gw,zone_12_reduction_biodiversity_gw,zone_13_reduction_biodiversity_gw,zone_14_reduction_biodiversity_gw,zone_15_reduction_biodiversity_gw,zone_16_reduction_biodiversity_gw,zone_17_reduction_biodiversity_gw,zone_18_reduction_biodiversity_gw,zone_19_reduction_biodiversity_gw,zone_20_reduction_biodiversity_gw,zone_21_reduction_biodiversity_gw,zone_22_reduction_biodiversity_gw,zone_23_reduction_biodiversity_gw,zone_24_reduction_biodiversity_gw,zone_25_reduction_biodiversity_gw,zone_26_reduction_biodiversity_gw,zone_27_reduction_biodiversity_gw,zone_1_reduction_world_heritage_gw,zone_2_reduction_world_heritage_gw,zone_3_reduction_world_heritage_gw,zone_4_reduction_world_heritage_gw,zone_5_reduction_world_heritage_gw,zone_6_reduction_world_heritage_gw,zone_7_reduction_world_heritage_gw,zone_8_reduction_world_heritage_gw,zone_9_reduction_world_heritage_gw,zone_10_reduction_world_heritage_gw,zone_11_reduction_world_heritage_gw,zone_12_reduction_world_heritage_gw,zone_13_reduction_world_heritage_gw,zone_14_reduction_world_heritage_gw,zone_15_reduction_world_heritage_gw,zone_16_reduction_world_heritage_gw,zone_17_reduction_world_heritage_gw,zone_18_reduction_world_heritage_gw,zone_19_reduction_world_heritage_gw,zone_20_reduction_world_heritage_gw,zone_21_reduction_world_heritage_gw,zone_22_reduction_world_heritage_gw,zone_23_reduction_world_heritage_gw,zone_24_reduction_world_heritage_gw,zone_25_reduction_world_heritage_gw,zone_26_reduction_world_heritage_gw,zone_27_reduction_world_heritage_gw,zone_1_reduction_landscape_gw,zone_2_reduction_landscape_gw,zone_3_reduction_landscape_gw,zone_4_reduction_landscape_gw,zone_5_reduction_landscape_gw,zone_6_reduction_landscape_gw,zone_7_reduction_landscape_gw,zone_8_reduction_landscape_gw,zone_9_reduction_landscape_gw,zone_10_reduction_landscape_gw,zone_11_reduction_landscape_gw,zone_12_reduction_landscape_gw,zone_13_reduction_landscape_gw,zone_14_reduction_landscape_gw,zone_15_reduction_landscape_gw,zone_16_reduction_landscape_gw,zone_17_reduction_landscape_gw,zone_18_reduction_landscape_gw,zone_19_reduction_landscape_gw,zone_20_reduction_landscape_gw,zone_21_reduction_landscape_gw,zone_22_reduction_landscape_gw,zone_23_reduction_landscape_gw,zone_24_reduction_landscape_gw,zone_25_reduction_landscape_gw,zone_26_reduction_landscape_gw,zone_27_reduction_landscape_gw,zone_1_reduction_listed_gw,zone_2_reduction_listed_gw,zone_3_reduction_listed_gw,zone_4_reduction_listed_gw,zone_5_reduction_listed_gw,zone_6_reduction_listed_gw,zone_7_reduction_listed_gw,zone_8_reduction_listed_gw,zone_9_reduction_listed_gw,zone_10_reduction_listed_gw,zone_11_reduction_listed_gw,zone_12_reduction_listed_gw,zone_13_reduction_listed_gw,zone_14_reduction_listed_gw,zone_15_reduction_listed_gw,zone_16_reduction_listed_gw,zone_17_reduction_listed_gw,zone_18_reduction_listed_gw,zone_19_reduction_listed_gw,zone_20_reduction_listed_gw,zone_21_reduction_listed_gw,zone_22_reduction_listed_gw,zone_23_reduction_listed_gw,zone_24_reduction_listed_gw,zone_25_reduction_listed_gw,zone_26_reduction_listed_gw,zone_27_reduction_listed_gw,zone_1_reduction_building_gw,zone_2_reduction_building_gw,zone_3_reduction_building_gw,zone_4_reduction_building_gw,zone_5_reduction_building_gw,zone_6_reduction_building_gw,zone_7_reduction_building_gw,zone_8_reduction_building_gw,zone_9_reduction_building_gw,zone_10_reduction_building_gw,zone_11_reduction_building_gw,zone_12_reduction_building_gw,zone_13_reduction_building_gw,zone_14_reduction_building_gw,zone_15_reduction_building_gw,zone_16_reduction_building_gw,zone_17_reduction_building_gw,zone_18_reduction_building_gw,zone_19_reduction_building_gw,zone_20_reduction_building_gw,zone_21_reduction_building_gw,zone_22_reduction_building_gw,zone_23_reduction_building_gw,zone_24_reduction_building_gw,zone_25_reduction_building_gw,zone_26_reduction_building_gw,zone_27_reduction_building_gw,zone_1_reduction_parcel_filter_gw,zone_2_reduction_parcel_filter_gw,zone_3_reduction_parcel_filter_gw,zone_4_reduction_parcel_filter_gw,zone_5_reduction_parcel_filter_gw,zone_6_reduction_parcel_filter_gw,zone_7_reduction_parcel_filter_gw,zone_8_reduction_parcel_filter_gw,zone_9_reduction_parcel_filter_gw,zone_10_reduction_parcel_filter_gw,zone_11_reduction_parcel_filter_gw,zone_12_reduction_parcel_filter_gw,zone_13_reduction_parcel_filter_gw,zone_14_reduction_parcel_filter_gw,zone_15_reduction_parcel_filter_gw,zone_16_reduction_parcel_filter_gw,zone_17_reduction_parcel_filter_gw,zone_18_reduction_parcel_filter_gw,zone_19_reduction_parcel_filter_gw,zone_20_reduction_parcel_filter_gw,zone_21_reduction_parcel_filter_gw,zone_22_reduction_parcel_filter_gw,zone_23_reduction_parcel_filter_gw,zone_24_reduction_parcel_filter_gw,zone_25_reduction_parcel_filter_gw,zone_26_reduction_parcel_filter_gw,zone_27_reduction_parcel_filter_gw,zone_1_final_gw,zone_2_final_gw,zone_3_final_gw,zone_4_final_gw,zone_5_final_gw,zone_6_final_gw,zone_7_final_gw,zone_8_final_gw,zone_9_final_gw,zone_10_final_gw,zone_11_final_gw,zone_12_final_gw,zone_13_final_gw,zone_14_final_gw,zone_15_final_gw,zone_16_final_gw,zone_17_final_gw,zone_18_final_gw,zone_19_final_gw,zone_20_final_gw,zone_21_final_gw,zone_22_final_gw,zone_23_final_gw,zone_24_final_gw,zone_25_final_gw,zone_26_final_gw,zone_27_final_gw
131,bio1_whs0_land1_list1500_bld500,True,False,1,1500,500,109.6,3.6,28.8,8.8,45.0,11.3,10.0,7.4,6.6,26.8,28.1,25.2,26.8,18.7,50.9,40.3,12.9,118.2,2.6,4.3,11.9,15.9,0.0,15.1,15.5,28.4,16.5,49.9,0.7,8.5,2.1,21.3,2.1,4.6,3.6,1.2,8.4,3.5,6.0,14.1,5.5,16.8,9.3,1.9,17.1,1.2,0.8,2.7,2.6,0.0,5.1,1.2,6.7,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.2,0.3,0.1,2.1,0.3,0.1,0.2,1.0,2.0,3.1,3.5,3.9,3.3,11.7,13.8,3.7,56.3,0.6,0.9,3.3,8.3,0.0,7.1,9.2,13.0,6.6,29.6,2.5,8.8,2.4,9.9,3.6,2.1,1.3,3.4,9.3,11.3,9.3,7.2,6.2,19.6,14.8,6.0,39.4,0.7,2.4,4.4,4.2,0.0,2.7,4.5,7.3,5.7,0.4,0.0,0.2,0.0,0.1,0.1,0.1,0.1,0.0,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,27.8,0.2,11.0,4.1,11.6,5.2,3.1,2.3,1.0,6.9,9.9,6.4,1.5,3.6,2.8,2.3,1.3,5.0,0.0,0.1,1.4,0.7,0.0,0.1,0.6,1.4,0.9
132,bio1_whs0_land1_list1500_bld750,True,False,1,1500,750,109.6,3.6,28.8,8.8,45.0,11.3,10.0,7.4,6.6,26.8,28.1,25.2,26.8,18.7,50.9,40.3,12.9,118.2,2.6,4.3,11.9,15.9,0.0,15.1,15.5,28.4,16.5,49.9,0.7,8.5,2.1,21.3,2.1,4.6,3.6,1.2,8.4,3.5,6.0,14.1,5.5,16.8,9.3,1.9,17.1,1.2,0.8,2.7,2.6,0.0,5.1,1.2,6.7,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.2,0.3,0.1,2.1,0.3,0.1,0.2,1.0,2.0,3.1,3.5,3.9,3.3,11.7,13.8,3.7,56.3,0.6,0.9,3.3,8.3,0.0,7.1,9.2,13.0,6.6,41.2,2.7,13.3,4.1,14.2,5.4,3.3,1.9,3.9,12.9,16.3,12.5,8.3,8.1,21.8,16.7,7.2,43.2,0.8,2.6,5.1,4.8,0.0,2.8,5.0,8.5,6.2,0.2,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,6.6,2.4,7.3,3.4,1.9,1.7,0.5,3.5,5.1,3.3,0.4,1.8,0.6,0.5,0.1,1.5,0.0,0.0,0.7,0.2,0.0,0.0,0.1,0.2,0.4
133,bio1_whs0_land1_list1500_bld1000,True,False,1,1500,1000,109.6,3.6,28.8,8.8,45.0,11.3,10.0,7.4,6.6,26.8,28.1,25.2,26.8,18.7,50.9,40.3,12.9,118.2,2.6,4.3,11.9,15.9,0.0,15.1,15.5,28.4,16.5,49.9,0.7,8.5,2.1,21.3,2.1,4.6,3.6,1.2,8.4,3.5,6.0,14.1,5.5,16.8,9.3,1.9,17.1,1.2,0.8,2.7,2.6,0.0,5.1,1.2,6.7,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.2,0.3,0.1,2.1,0.3,0.1,0.2,1.0,2.0,3.1,3.5,3.9,3.3,11.7,13.8,3.7,56.3,0.6,0.9,3.3,8.3,0.0,7.1,9.2,13.0,6.6,47.5,2.7,16.0,5.1,16.8,6.7,4.0,2.4,4.1,14.4,18.5,14.0,8.6,9.0,22.3,17.1,7.3,44.0,0.8,2.6,5.4,4.9,0.0,2.9,5.1,8.7,6.4,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.0,3.9,1.4,4.7,2.1,1.2,1.2,0.3,2.0,2.9,1.8,0.2,0.9,0.2,0.2,0.0,0.7,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2
134,bio1_whs0_land1_list1500_bld1250,True,False,1,1500,1250,109.6,3.6,28.8,8.8,45.0,11.3,10.0,7.4,6.6,26.8,28.1,25.2,26.8,18.7,50.9,40.3,12.9,118.2,2.6,4.3,11.9,15.9,0.0,15.1,15.5,28.4,16.5,49.9,0.7,8.5,2.1,21.3,2.1,4.6,3.6,1.2,8.4,3.5,6.0,14.1,5.5,16.8,9.3,1.9,17.1,1.2,0.8,2.7,2.6,0.0,5.1,1.2,6.7,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.2,0.3,0.1,2.1,0.3,0.1,0.2,1.0,2.0,3.1,3.5,3.9,3.3,11.7,13.8,3.7,56.3,0.6,0.9,3.3,8.3,0.0,7.1,9.2,13.0,6.6,51.3,2.7,17.7,5.7,18.5,7.5,4.5,2.8,4.2,15.2,19.7,14.8,8.7,9.4,22.4,17.2,7.3,44.3,0.8,2.6,5.6,4.9,0.0,2.9,5.1,8.7,6.5,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,2.3,0.8,3.0,1.3,0.7,0.8,0.2,1.2,1.7,1.1,0.1,0.5,0.1,0.1,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1
135,bio1_whs0_land2_list500_bld250,True,False,2,500,250,109.6,3.6,28.8,8.8,45.0,11.3,10.0,7.4,6.6,26.8,28.1,25.2,26.8,18.7,50.9,40.3,12.9,118.2,2.6,4.3,11.9,15.9,0.0,15.1,15.5,28.4,16.5,49.9,0.7,8.5,2.1,21.3,2.1,4.6,3.6,1.2,8.4,3.5,6.0,14.1,5.5,16.8,9.3,1.9,17.1,1.2,0.8,2.7,2.6,0.0,5.1,1.2,6.7,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,4.0,1.5,0.0,1.8,0.0,0.0,0.2,4.4,0.5,7.9,5.1,3.5,0.0,2.1,0.1,1.0,2.7,0.0,0.0,0.0,2.1,2.6,2.2,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.1,0.2,0.2,0.3,0.2,0.8,1.0,0.3,5.1,0.1,0.1,0.3,0.8,0.0,0.9,0.8,1.2,0.7,9.1,0.6,2.9,0.5,2.6,0.9,0.5,0.2,1.2,2.2,2.8,2.5,3.1,1.5,11.2,9.8,2.5,40.1,0.6,0.8,2.5,4.8,0.0,4.4,5.0,6.8,4.4,0.7,0.1,0.3,0.0,0.3,0.1,0.1,0.0,0.2,0.4,0.5,0.3,0.3,0.2,0.7,0.8,0.2,3.3,0.1,0.2,0.3,0.5,0.0,0.4,0.6,0.8,0.7,46.5,2.2,17.1,6.0,16.6,6.7,4.7,1.8,4.0,15.7,20.9,11.8,8.4,3.4,16.3,15.9,8.1,50.4,0.6,1.4,3.3,7.3,0.0,4.2,5.8,10.3,5.2
136,bio1_whs0_land2_list500_bld500,True,False,2,500,500,109.6,3.6,28.8,8.8,45.0,11.3,10.0,7.4,6.6,26.8,28.1,25.2,26.8,18.7,50.9,40.3,12.9,118.2,2.6,4.3,11.9,15.9,0.0,15.1,15.5,28.4,16.5,49.9,0.7,8.5,2.1,21.3,2.1,4.6,3.6,1.2,8.4,3.5,6.0,14.1,5.5,16.8,9.3,1.9,17.1,1.2,0.8,2.7,2.6,0.0,5.1,1.2,6.7,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,4.0,1.5,0.0,1.8,0.0,0.0,0.2,4.4,0.5,7.9,5.1,3.5,0.0,2.1,0.1,1.0,2.7,0.0,0.0,0.0,2.1,2.6,2.2,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.1,0.2,0.2,0.3,0.2,0.8,1.0,0.3,5.1,0.1,0.1,0.3,0.8,0.0,0.9,0.8,1.2,0.7,29.9,2.7,9.0,2.5,10.6,3.3,2.1,0.8,4.3,10.8,13.5,10.2,10.1,4.5,26.3,24.1,9.2,87.4,1.2,2.3,5.8,11.2,0.0,8.8,10.6,16.2,10.1,0.4,0.0,0.2,0.0,0.1,0.1,0.1,0.0,0.1,0.2,0.2,0.2,0.1,0.0,0.2,0.1,0.1,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.1,26.0,0.2,11.1,4.1,8.8,4.3,3.2,1.2,1.1,7.3,10.4,4.3,1.6,0.6,1.8,2.3,1.5,5.8,0.0,0.1,0.3,1.2,0.0,0.2,0.7,1.6,0.2
137,bio1_whs0_land2_list500_bld750,True,False,2,500,750,109.6,3.6,28.8,8.8,45.0,11.3,10.0,7.4,6.6,26.8,28.1,25.2,26.8,18.7,50.9,40.3,12.9,118.2,2.6,4.3,11.9,15.9,0.0,15.1,15.5,28.4,16.5,49.9,0.7,8.5,2.1,21.3,2.1,4.6,3.6,1.2,8.4,3.5,6.0,14.1,5.5,16.8,9.3,1.9,17.1,1.2,0.8,2.7,2.6,0.0,5.1,1.2,6.7,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,4.0,1.5,0.0,1.8,0.0,0.0,0.2,4.4,0.5,7.9,5.1,3.5,0.0,2.1,0.1,1.0,2.7,0.0,0.0,0.0,2.1,2.6,2.2,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.1,0.2,0.2,0.3,0.2,0.8,1.0,0.3,5.1,0.1,0.1,0.3,0.8,0.0,0.9,0.8,1.2,0.7,40.9,2.9,13.5,4.1,14.2,4.8,3.4,1.2,4.9,14.6,18.9,12.6,11.4,4.9,28.0,26.3,10.6,92.5,1.2,2.4,6.1,12.3,0.0,9.0,11.3,17.7,10.3,0.2,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,0.0,6.6,2.5,5.3,2.8,2.0,0.8,0.5,3.6,5.2,1.9,0.4,0.1,0.2,0.3,0.1,1.2,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.2,0.0
138,bio1_whs0_land2_list500_bld1000,True,False,2,500,1000,109.6,3.6,28.8,8.8,45.0,11.3,10.0,7.4,6.6,26.8,28.1,25.2,26.8,18.7,50.9,40.3,12.9,118.2,2.6,4.3,11.9,15.9,0.0,15.1,15.5,28.4,16.5,49.9,0.7,8.5,2.1,21.3,2.1,4.6,3.6,1.2,8.4,3.5,6.0,14.1,5.5,16.8,9.3,1.9,17.1,1.2,0.8,2.7,2.6,0.0,5.1,1.2,6.7,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,4.0,1.5,0.0,1.8,0.0,0.0,0.2,4.4,0.5,7.9,5.1,3.5,0.0,2.1,0.1,1.0,2.7,0.0,0.0,0.0,2.1,2.6,2.2,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.1,0.2,0.2,0.3,0.2,0.8,1.0,0.3,5.1,0.1,0.1,0.3,0.8,0.0,0.9,0.8,1.2,0.7,46.8,2.9,16.2,5.2,16.2,5.9,4.1,1.5,5.1,16.2,21.2,13.5,11.6,5.0,28.2,26.5,10.7,93.2,1.2,2.4,6.1,12.5,0.0,9.0,11.4,17.9,10.3,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,3.9,1.4,3.3,1.8,1.2,0.5,0.3,2.0,2.9,1.1,0.2,0.0,0.1,0.1,0.0,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
139,bio1_whs0_land2_list500_bld1250,True,False,2,500,1250,109.6,3.6,28.8,8.8,45.0,11.3,10.0,7.4,6.6,26.8,28.1,25.2,26.8,18.7,50.9,40.3,12.9,118.2,2.6,4.3,11.9,15.9,0.0,15.1,15.5,28.4,16.5,49.9,0.7,8.5,2.1,21.3,2.1,4.6,3.6,1.2,8.4,3.5,6.0,14.1,5.5,16.8,9.3,1.9,17.1,1.2,0.8,2.7,2.6,0.0,5.1,1.2,6.7,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,4.0,1.5,0.0,1.8,0.0,0.0,0.2,4.4,0.5,7.9,5.1,3.5,0.0,2.1,0.1,1.0,2.7,0.0,0.0,0.0,2.1,2.6,2.2,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.1,0.2,0.2,0.3,0.2,0.8,1.0,0.3,5.1,0.1,0.1,0.3,0.8,0.0,0.9,0.8,1.2,0.7,50.3,2.9,17.9,5.8,17.4,6.6,4.6,1.7,5.2,17.1,22.4,13.9,11.7,5.0,28.2,26.5,10.7,93.5,1.2,2.4,6.1,12.5,0.0,9.0,11.4,17.9,10.3,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.3,0.8,2.1,1.1,0.7,0.3,0.2,1.2,1.7,0.7,0.1,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,bio1_whs0_land2_list1000_bld250,True,False,2,1000,250,109.6,3.6,28.8,8.8,45.0,11.3,10.0,7.4,6.6,26.8,28.1,25.2,26.8,18.7,50.9,40.3,12.9,118.2,2.6,4.3,11.9,15.9,0.0,15.1,15.5,28.4,16.5,49.9,0.7,8.5,2.1,21.3,2.1,4.6,3.6,1.2,8.4,3.5,6.0,14.1,5.5,16.8,9.3,1.9,17.1,1.2,0.8,2.7,2.6,0.0,5.1,1.2,6.7,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,4.0,1.5,0.0,1.8,0.0,0.0,0.2,4.4,0.5,7.9,5.1,3.5,0.0,2.1,0.1,1.0,2.7,0.0,0.0,0.0,2.1,2.6,2.2,0.7,0.1,0.1,0.0,0.8,0.1,0.0,0.1,0.5,0.8,1.3,1.3,1.8,0.9,4.9,6.0,1.8,28.3,0.3,0.3,1.5,4.2,0.0,4.1,4.2,6.4,3.2,8.9,0.6,2.9,0.5,2.4,0.9,0.5,0.2,1.1,2.1,2.6,2.2,2.7,1.3,9.4,7.7,1.9,28.8,0.5,0.8,2.0,3.2,0.0,2.9,3.4,4.5,3.3,0.7,0.1,0.3,0.0,0.3,0.1,0.1,0.0,0.2,0.4,0.4,0.3,0.3,0.2,0.6,0.7,0.1,2.7,0.0,0.1,0.3,0.4,0.0,0.3,0.5,0.6,0.6,46.1,2.1,17.0,6.0,16.1,6.6,4.7,1.7,3.7,15.2,20.0,11.0,7.4,2.9,14.1,13.2,7.2,39.1,0.4,1.3,2.7,5.5,0.0,2.7,4.2,7.6,3.9
141,bio1_whs0_land2_list1000_bld500,True,False,2,1000,500,109.6,3.6,28.8,8.8,45.0,11.3,10.0,7.4,6.6,26.8,28.1,25.2,26.8,18.7,50.9,40.3,12.9,118.2,2.6,4.3,11.9,15.9,0.0,15.1,15.5,28.4,16.5,49.9,0.7,8.5,2.1,21.3,2.1,4.6,3.6,1.2,8.4,3.5,6.0,14.1,5.5,16.8,9.3,1.9,17.1,1.2,0.8,2.7,2.6,0.0,5.1,1.2,6.7,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,4.0,1.5,0.0,1.8,0.0,0.0,0.2,4.4,0.5,7.9,5.1,3.5,0.0,2.1,0.1,1.0,2.7,0.0,0.0,0.0,2.1,2.6,2.2,0.7,0.1,0.1,0.0,0.8,0.1,0.0,0.1,0.5,0.8,1.3,1.3,1.8,0.9,4.9,6.0,1.8,28.3,0.3,0.3,1.5,4.2,0.0,4.1,4.2,6.4,3.2,29.3,2.6,8.9,2.5,10.0,3.2,2.1,0.8,3.9,10.2,12.6,9.2,8.8,3.8,22.3,19.4,7.8,64.8,0.9,2.1,4.6,7.9,0.0,5.7,7.3,11.1,7.6,0.4,0.0,0.2,0.0,0.1,0.1,0.1,0.0,0.1,0.2,0.2,0.2,0.1,0.0,0.1,0.1,0.1,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.1,26.0,0.2,11.1,4.1,8.7,4.3,3.2,1.2,1.0,7.2,10.2,4.2,1.5,0.5,1.7,2.1,1.4,5.3,0.0,0.1,0.3,1.1,0.0,0.2,0.6,1.5,0.2
